b6c25685-d93a-4e8e-9edb-dc8eefa2f9c6,#69 Stephen Schwarzman: What It Takes,"<p><em><span style=""font-weight: 400;"">Blackstone CEO Stephen Schwarzman gives advice on attracting and assessing strong talent, making smart decisions, and how to press forward when the chips are down.</span></em></p> <p><strong>---</strong></p> <p><strong>For comprehensive show notes</strong> on this episode, including a full edited transcript, go to <a href= ""https://fs.blog/podcast/"">https://fs.blog/podcast/</a></p> <p><strong>Is your brain hungry for more?</strong> Don't miss out! Sign up for our weekly ""Brain Food"" at <a href= ""https://fs.blog/newsletter/"">https://fs.blog/newsletter/</a></p> <p>Follow <a href= ""https://twitter.com/farnamstreet"">@farnamstreet</a> on Twitter for mind-expanding content. </p>","Tue, 12 Nov 2019 12:00:00 +0000",http://traffic.libsyn.com/theknowledgeproject/TKP_Stephen_Schwarzman_master_v2.mp3?dest-id=271299
b6c25685-d93a-4e8e-9edb-dc8eefa2f9c6,#68 Daniel Kahneman: Putting Your Intuition on Ice,"<p><em><span style=""font-weight: 400;"">Psychologist and Nobel laureate Daniel Kahneman shines light on the biases that cripple our decision-making, hamstring negotiations, and damper our thinking, and shares what limited actions we can take to combat their effects. </span></em></p> <p><strong>---</strong></p> <p><strong>For comprehensive show notes</strong> on this episode, including a full edited transcript, go to <a href= ""https://fs.blog/podcast/"">https://fs.blog/podcast/</a></p> <p><strong>Is your brain hungry for more?</strong> Don't miss out! Sign up for our weekly ""Brain Food"" at <a href= ""https://fs.blog/newsletter/"">https://fs.blog/newsletter/</a></p> <p>Follow <a href= ""https://twitter.com/farnamstreet"">@farnamstreet</a> on Twitter for mind-expanding content. </p>","Tue, 15 Oct 2019 11:30:00 +0000",http://traffic.libsyn.com/theknowledgeproject/TKP206820Daniel20Kahneman.mp3?dest-id=271299
b6c25685-d93a-4e8e-9edb-dc8eefa2f9c6,#67 Jim Collins: Keeping the Flywheel in Motion,"<p><em><span style=""font-weight: 400;"">An earnest student and powerful teacher, mega best-selling author Jim Collins goes under the hood and shows what all enduring companies have in common. We talk luck, leadership, and business longevity. </span></em></p> <p><strong>---</strong></p> <p><strong>For comprehensive show notes</strong> on this episode, including a full edited transcript, go to <a href= ""https://fs.blog/podcast/"">https://fs.blog/podcast/</a></p> <p><strong>Is your brain hungry for more?</strong> Don't miss out! Sign up for our weekly ""Brain Food"" at <a href= ""https://fs.blog/newsletter/"">https://fs.blog/newsletter/</a></p> <p>Follow <a href= ""https://twitter.com/farnamstreet"">@farnamstreet</a> on Twitter for mind-expanding content. </p>","Tue, 01 Oct 2019 11:30:00 +0000",http://traffic.libsyn.com/theknowledgeproject/TKP206720Jim20Collins.mp3?dest-id=271299
b6c25685-d93a-4e8e-9edb-dc8eefa2f9c6,#66 Dr. Emily Nagoski: Pleasure is the Measure,"<p>Sex educator and author Dr. Emily Nagoski demystifies the science of sexuality and shows us how to shed our insecurities, connect more closely with our partner, and define pleasure on our own terms.</p> <p><strong>---</strong></p> <p><strong>For comprehensive show notes</strong> on this episode, including a full edited transcript, go to <a href= ""https://fs.blog/podcast/"">https://fs.blog/podcast/</a></p> <p><strong>Is your brain hungry for more?</strong> Don't miss out! Sign up for our weekly ""Brain Food"" at <a href= ""https://fs.blog/newsletter/"">https://fs.blog/newsletter/</a></p> <p>Follow <a href= ""https://twitter.com/farnamstreet"">@farnamstreet</a> on Twitter for mind-expanding content. </p>","Tue, 17 Sep 2019 11:00:00 +0000",http://traffic.libsyn.com/theknowledgeproject/TKP2066_MASTER.mp3?dest-id=271299
b6c25685-d93a-4e8e-9edb-dc8eefa2f9c6,"#65 Shep Gordon: Trust, Compassion, and Shooting Friends from Cannons","<p><em><span style=""font-weight: 400;"">Legendary show-business manager, agent, and producer Shep Gordon talks sex, drugs, and rock and roll. He also shares the formula for manufacturing fame, and his unique philosophy on success, love and happiness.</span></em></p> <p><strong>---</strong></p> <p><strong>For comprehensive show notes</strong> on this episode, including a full edited transcript, go to <a href= ""https://fs.blog/podcast/"">https://fs.blog/podcast/</a></p> <p><strong>Is your brain hungry for more?</strong> Don't miss out! Sign up for our weekly ""Brain Food"" at <a href= ""https://fs.blog/newsletter/"">https://fs.blog/newsletter/</a></p> <p>Follow <a href= ""https://twitter.com/farnamstreet"">@farnamstreet</a> on Twitter for mind-expanding content. </p>","Tue, 03 Sep 2019 11:00:00 +0000",http://traffic.libsyn.com/theknowledgeproject/KP20Shep20Gordon20master20v1.mp3?dest-id=271299
b6c25685-d93a-4e8e-9edb-dc8eefa2f9c6,#64 Greg Walton: The Big Impact of Small Interventions,"<p><em><span style=""font-weight: 400;"">Greg Walton, Associate Professor of Psychology at Stanford University shares the four types of interventions, how they’re used to create positive behavior change, and strategies we can use right now to improve our health, well-being, and relationships.</span></em></p> <p><strong>---</strong></p> <p><strong>For comprehensive show notes</strong> on this episode, including a full edited transcript, go to <a href= ""https://fs.blog/podcast/"">https://fs.blog/podcast/</a></p> <p><strong>Is your brain hungry for more?</strong> Don't miss out! Sign up for our weekly ""Brain Food"" at <a href= ""https://fs.blog/newsletter/"">https://fs.blog/newsletter/</a></p> <p>Follow <a href= ""https://twitter.com/farnamstreet"">@farnamstreet</a> on Twitter for mind-expanding content. </p>","Tue, 20 Aug 2019 11:00:00 +0000",http://traffic.libsyn.com/theknowledgeproject/KP206420FINAL20aug2015.mp3?dest-id=271299
b6c25685-d93a-4e8e-9edb-dc8eefa2f9c6,#63 Hugh Howey: Winning at the Self-publishing Game,"<p><em><span style=""font-weight: 400;"">Hugh Howey had two dreams: to make a living from writing and sail around the world. In this interview, he describes how he did both, why traveling is so good for the soul, and how he sold millions of books on his own (even turning down a 7 figure book deal.)</span></em></p> <p><strong>---</strong></p> <p><strong>For comprehensive show notes</strong> on this episode, including a full edited transcript, go to <a href= ""https://fs.blog/podcast/"">https://fs.blog/podcast/</a></p> <p><strong>Is your brain hungry for more?</strong> Don't miss out! Sign up for our weekly ""Brain Food"" at <a href= ""https://fs.blog/newsletter/"">https://fs.blog/newsletter/</a></p> <p>Follow <a href= ""https://twitter.com/farnamstreet"">@farnamstreet</a> on Twitter for mind-expanding content. </p>","Tue, 06 Aug 2019 11:00:00 +0000",http://traffic.libsyn.com/theknowledgeproject/TKP_Hugh_Howey.mp3?dest-id=271299
b6c25685-d93a-4e8e-9edb-dc8eefa2f9c6,#62 Dr. Sue Johnson: Cracking the Code of Love,"<p><em>Dr. Sue Johnson is a researcher, clinical psychologist and the developer of EFT or Emotionally Focused Therapy. In this interview we discuss how to create, protect, and nourish fulfilling sexual and emotional relationships.</em></p> <p><strong>---</strong></p> <p><strong>For comprehensive show notes</strong> on this episode, including a full edited transcript, go to <a href= ""https://fs.blog/podcast/"">https://fs.blog/podcast/</a></p> <p><strong>Is your brain hungry for more?</strong> Don't miss out! Sign up for our weekly ""Brain Food"" at <a href= ""https://fs.blog/newsletter/"">https://fs.blog/newsletter/</a></p> <p>Follow <a href= ""https://twitter.com/farnamstreet"">@farnamstreet</a> on Twitter for mind-expanding content. </p>","Tue, 23 Jul 2019 11:30:00 +0000",http://traffic.libsyn.com/theknowledgeproject/TKP_Sue_Johnson.mp3?dest-id=271299
b6c25685-d93a-4e8e-9edb-dc8eefa2f9c6,#61 Jonathan Haidt: When Good Intentions Go Bad,"<p><em><span style=""font-weight: 400;"">Jonathan Haidt is an author, social psychologist and one of the world’s leading experts in moral psychology. On the show we discuss helicopter parenting, the rise of the “call out culture,” and the dangers of social media.</span></em></p> <p><strong>---</strong></p> <p><strong>For comprehensive show notes</strong> on this episode, including a full edited transcript, go to <a href= ""https://fs.blog/podcast/"">https://fs.blog/podcast/</a></p> <p><strong>Is your brain hungry for more?</strong> Don't miss out! Sign up for our weekly ""Brain Food"" at <a href= ""https://fs.blog/newsletter/"">https://fs.blog/newsletter/</a></p> <p>Follow <a href= ""https://twitter.com/farnamstreet"">@farnamstreet</a> on Twitter for mind-expanding content. </p>","Tue, 02 Jul 2019 11:00:00 +0000",http://traffic.libsyn.com/theknowledgeproject/TKP_Jonathan_Haidt.mp3?dest-id=271299
b6c25685-d93a-4e8e-9edb-dc8eefa2f9c6,#60 Jim Dethmer: Leading Above the Line,"<p><em>Jim Dethmer, founder of The Conscious Leadership Group shares practical advice about becoming more self-aware, ditching the victim mindset, and connecting more fully with the people in our lives. </em></p> <p><strong>---</strong></p> <p><strong>For comprehensive show notes</strong> on this episode, including a full edited transcript, go to <a href= ""https://fs.blog/podcast/"">https://fs.blog/podcast/</a></p> <p><strong>Is your brain hungry for more?</strong> Don't miss out! Sign up for our weekly ""Brain Food"" at <a href= ""https://fs.blog/newsletter/"">https://fs.blog/newsletter/</a></p> <p>Follow <a href= ""https://twitter.com/farnamstreet"">@farnamstreet</a> on Twitter for mind-expanding content. </p>","Tue, 18 Jun 2019 11:30:00 +0000",http://traffic.libsyn.com/theknowledgeproject/TKP_Jim_Dethmer.mp3?dest-id=271299
b6c25685-d93a-4e8e-9edb-dc8eefa2f9c6,#59 Following Intellectual Curiosity with Thomas Tull,"<p><strong><em><span style=""font-weight: 400;"">Thomas Tull, founder of Tulco and former CEO of Legendary Entertainment shares valuable lessons on learning from our own mistakes, asking difficult questions, and protecting our intellectual curiosity.</span></em></strong></p> <p><strong>---</strong></p> <p><strong>For comprehensive show notes</strong> on this episode, including a full edited transcript, go to <a href= ""https://fs.blog/podcast/"">https://fs.blog/podcast/</a></p> <p><strong>Is your brain hungry for more?</strong> Don't miss out! Sign up for our weekly ""Brain Food"" at <a href= ""https://fs.blog/newsletter/"">https://fs.blog/newsletter/</a></p> <p>Follow <a href= ""https://twitter.com/farnamstreet"">@farnamstreet</a> on Twitter for mind-expanding content. </p>","Tue, 28 May 2019 11:00:00 +0000",http://traffic.libsyn.com/theknowledgeproject/TKP_Thomas_Tull.mp3?dest-id=271299
b6c25685-d93a-4e8e-9edb-dc8eefa2f9c6,#57 Decoding Difficult Conversations with Sheila Heen,"<p><strong><em><span style=""font-weight: 400;"">Sheila Heen, two time NY Times best selling author, consultant, and lecturer at Harvard Law School, makes the tough talks easier by breaking down the three layers that make up every difficult conversation</span></em></strong></p> <p><strong>---</strong></p> <p><strong>For comprehensive show notes</strong> on this episode, including a full edited transcript, go to <a href= ""https://fs.blog/podcast/"">https://fs.blog/podcast/</a></p> <p><strong>Is your brain hungry for more?</strong> Don't miss out! Sign up for our weekly ""Brain Food"" at <a href= ""https://fs.blog/newsletter/"">https://fs.blog/newsletter/</a></p> <p>Follow <a href= ""https://twitter.com/farnamstreet"">@farnamstreet</a> on Twitter for mind-expanding content. </p>","Wed, 15 May 2019 18:57:26 +0000",http://traffic.libsyn.com/theknowledgeproject/TKP_Shelia_Heen.mp3?dest-id=271299
b6c25685-d93a-4e8e-9edb-dc8eefa2f9c6,#58 Popping the Filter Bubble with Gabriel Weinberg,"<p><em><span style=""font-weight: 400;"">DuckDuckGo CEO Gabriel Weinberg talks data privacy, protecting yourself online and shares his favorite mental models for clearer thinking.</span></em></p> <p><strong>---</strong></p> <p><strong>For comprehensive show notes</strong> on this episode, including a full edited transcript, go to <a href= ""https://fs.blog/podcast/"">https://fs.blog/podcast/</a></p> <p><strong>Is your brain hungry for more?</strong> Don't miss out! Sign up for our weekly ""Brain Food"" at <a href= ""https://fs.blog/newsletter/"">https://fs.blog/newsletter/</a></p> <p>Follow <a href= ""https://twitter.com/farnamstreet"">@farnamstreet</a> on Twitter for mind-expanding content. </p>","Tue, 14 May 2019 11:30:00 +0000",http://traffic.libsyn.com/theknowledgeproject/TKP_Gabriel_Weinberg.mp3?dest-id=271299
b6c25685-d93a-4e8e-9edb-dc8eefa2f9c6,#56 Catalyzing Success with Daniel Gross,"<p><strong><em><span style=""font-weight: 400;"">Daniel Gross, former Y Combinator partner and current founder of Pioneer, discusses how we can make our success less about luck, the powerful role we play in the lives of others, and the valuable lessons he learned about leadership.</span></em></strong></p> <p><strong>---</strong></p> <p><strong>For comprehensive show notes</strong> on this episode, including a full edited transcript, go to <a href= ""https://fs.blog/podcast/"">https://fs.blog/podcast/</a></p> <p><strong>Is your brain hungry for more?</strong> Don't miss out! Sign up for our weekly ""Brain Food"" at <a href= ""https://fs.blog/newsletter/"">https://fs.blog/newsletter/</a></p> <p>Follow <a href= ""https://twitter.com/farnamstreet"">@farnamstreet</a> on Twitter for mind-expanding content. </p>","Tue, 16 Apr 2019 11:00:00 +0000",http://traffic.libsyn.com/theknowledgeproject/TKP_Daniel_Gross.mp3?dest-id=271299
b6c25685-d93a-4e8e-9edb-dc8eefa2f9c6,#55 Becoming a Model Thinker with Scott Page,"<p><em><span style=""font-weight: 400;"">On this episode, Scott Page, 5x Author and Professor of Complex Systems at the University of Michigan explains the power mental models have in how we view the world, discover creative solutions and solve complex problems.</span></em></p> <p><strong>---</strong></p> <p><strong>For comprehensive show notes</strong> on this episode, including a full edited transcript, go to <a href= ""https://fs.blog/podcast/"">https://fs.blog/podcast/</a></p> <p><strong>Is your brain hungry for more?</strong> Don't miss out! Sign up for our weekly ""Brain Food"" at <a href= ""https://fs.blog/newsletter/"">https://fs.blog/newsletter/</a></p> <p>Follow <a href= ""https://twitter.com/farnamstreet"">@farnamstreet</a> on Twitter for mind-expanding content. </p>","Tue, 02 Apr 2019 11:30:00 +0000",http://traffic.libsyn.com/theknowledgeproject/TKP_Scott_Page.mp3?dest-id=271299
b6c25685-d93a-4e8e-9edb-dc8eefa2f9c6,#54 Doing the Enough Thing with Jason Fried,"<p><em><span style=""font-weight: 400;"">Basecamp CEO and co-founder Jason Fried gives us a peek behind the scenes of his company and discusses his philosophy on doing great work, making a positive difference, and learning to breathe in the fast paced culture of today’s workplace.</span></em></p> <p><strong>---</strong></p> <p><strong>For comprehensive show notes</strong> on this episode, including a full edited transcript, go to <a href= ""https://fs.blog/podcast/"">https://fs.blog/podcast/</a></p> <p><strong>Is your brain hungry for more?</strong> Don't miss out! Sign up for our weekly ""Brain Food"" at <a href= ""https://fs.blog/newsletter/"">https://fs.blog/newsletter/</a></p> <p>Follow <a href= ""https://twitter.com/farnamstreet"">@farnamstreet</a> on Twitter for mind-expanding content. </p>","Tue, 19 Mar 2019 11:00:00 +0000",http://traffic.libsyn.com/theknowledgeproject/TKP_Jason_Fried.mp3?dest-id=271299
